number,value,datetime_start,datetime_complete,duration,params_V10,params_V11,params_V12,params_V15,params_V18,params_V3,params_V6,params_V9,system_attrs_fixed_params,state
513,0.0,2026-06-30 12:52:10.731894,2026-06-30 12:52:14.785315,0 days 00:00:04.053421,910.0463814330977,-428.1007119800105,436.9415583523922,-884.1862125122076,-630.159490265324,-112.49419517345646,-949.8533294519461,49.212896170568456,,COMPLETE
514,0.0,2026-06-30 12:52:13.777186,2026-06-30 12:52:18.566663,0 days 00:00:04.789477,903.2092938176289,-429.59444954523565,414.96426451260083,-640.8928721917405,103.33928826155191,-305.91226642867105,-791.2337638357976,241.2191042464689,,COMPLETE
515,-1.0,2026-06-30 12:52:14.826324,2026-06-30 12:52:17.864774,0 days 00:00:03.038450,113.74568160453103,-531.5524426969964,397.2831394184808,-734.5850745760223,-681.6234508116073,-614.9795705532208,-799.5678041373583,-27.001351269500525,,COMPLETE
516,-1.0,2026-06-30 12:52:17.879088,2026-06-30 12:52:21.580577,0 days 00:00:03.701489,858.4475245202085,-491.3333375568296,509.52188215997944,-633.2796312336397,-806.8451887868858,-312.4594961619822,-906.390423696682,-130.33698245023956,,COMPLETE
517,0.0,2026-06-30 12:52:18.581555,2026-06-30 12:52:22.671244,0 days 00:00:04.089689,858.8129057211127,-908.826042309694,602.6690045780115,-764.8967054168934,-809.0961731154251,-274.63299361763904,-894.1940991432008,16.11388929596735,,COMPLETE
518,0.0,2026-06-30 12:52:21.600474,2026-06-30 12:52:26.888001,0 days 00:00:05.287527,814.836143783922,-487.9327776288307,458.0578073077067,-827.1852238927095,-700.0873395459056,-209.700039663923,-968.4819221083038,15.292307354420906,,COMPLETE
519,-1.0,2026-06-30 12:52:22.694198,2026-06-30 12:52:26.060690,0 days 00:00:03.366492,801.3024665900467,-563.9133447916837,171.0863239876635,-707.390787473901,-716.8450610191057,-211.4941977163144,-833.0441204817109,-51.58177498753595,,COMPLETE
520,-1.0,2026-06-30 12:52:26.089234,2026-06-30 12:52:29.991331,0 days 00:00:03.902097,33.048218339067716,190.5100665663944,360.3003228261648,-808.0124048976132,-675.2308702594796,-62.428617762681,-974.2734623043972,-24.850245149924778,,COMPLETE
521,0.0,2026-06-30 12:52:26.903116,2026-06-30 12:52:30.915357,0 days 00:00:04.012241,883.656460816052,-337.4780017030347,364.50723558809455,-747.0869066623338,-767.891654462788,-19.301284962348035,-940.5565551564107,576.8423163122155,,COMPLETE
522,-1.0,2026-06-30 12:52:30.014415,2026-06-30 12:52:34.242252,0 days 00:00:04.227837,998.9726011657663,-519.2516570928084,-442.2475142904607,-752.3321747278756,-769.5954425892772,-260.777662782147,-929.2533910688596,68.58712990797652,,COMPLETE
523,0.0,2026-06-30 12:52:30.936454,2026-06-30 12:52:35.044612,0 days 00:00:04.108158,961.3798854415077,791.3404257095029,512.6944026531368,-682.9515704321058,-840.6177967068724,-255.97803551757897,-850.2651382468546,81.15833070677442,,COMPLETE
524,0.0,2026-06-30 12:52:34.258708,2026-06-30 12:52:39.206042,0 days 00:00:04.947334,702.8552493163947,-461.87779215689864,485.5353990807794,-686.4855989757258,-842.2410536333268,-177.5470136451234,-853.1285917565403,-13.79850155241679,,COMPLETE
525,-1.0,2026-06-30 12:52:35.059969,2026-06-30 12:52:38.186051,0 days 00:00:03.126082,855.3750055456097,-463.007935284567,17.75851606315544,-878.1166999564305,-520.4960634588026,-180.60092666190894,-997.2948558605334,-14.237344624564816,,COMPLETE
526,0.0,2026-06-30 12:52:38.209500,2026-06-30 12:52:43.264221,0 days 00:00:05.054721,773.4240488244184,-625.3284693377745,435.4212011331346,-797.6289758104709,-286.4158221214909,-345.8813957830881,-878.6679949699745,-115.13947412108215,,COMPLETE
527,-1.0,2026-06-30 12:52:39.224693,2026-06-30 12:52:42.462252,0 days 00:00:03.237559,921.3109810611733,-623.3303750425355,558.3810133591811,-788.3268267605871,-657.1460317969695,-351.2948850701642,-888.960873463529,-62.77677214838374,,COMPLETE
528,-1.0,2026-06-30 12:52:42.486931,2026-06-30 12:52:46.283392,0 days 00:00:03.796461,767.0867628535912,-536.0137348358646,429.32708271657987,-847.2333474293043,-127.45147832897189,-287.7094589353555,-922.1916591730746,-243.05612703195408,,COMPLETE
529,0.0,2026-06-30 12:52:43.284775,2026-06-30 12:52:47.344534,0 days 00:00:04.059759,894.0873449808715,-534.2191485728081,404.24897386666527,-843.978384895334,-725.6608462514586,-289.53676369545394,-999.3383130583674,687.7275251431953,,COMPLETE
530,-1.0,2026-06-30 12:52:46.302570,2026-06-30 12:52:50.658868,0 days 00:00:04.356298,897.7279852855106,-428.50989285830406,-963.5421221642107,-713.2645870445128,-730.2671981415525,-221.9503463967309,-958.4231274040718,39.34878088494998,,COMPLETE
531,0.0,2026-06-30 12:52:47.372201,2026-06-30 12:52:51.675698,0 days 00:00:04.303497,835.5596945876645,-418.5688030593792,469.67017001278424,-720.8580413421186,-583.2280172744154,-413.4313919648895,-934.3652009450537,27.42713009499897,,COMPLETE
532,0.0,2026-06-30 12:52:50.672945,2026-06-30 12:52:55.642134,0 days 00:00:04.969189,828.7368017419709,-52.61438687933705,467.47525367486344,-755.5834670653693,-781.8691258838134,-234.71336512191624,-744.686941624341,-45.63132131901175,,COMPLETE
533,-1.0,2026-06-30 12:52:51.690303,2026-06-30 12:52:54.669775,0 days 00:00:02.979472,932.1893359397347,-574.7792872173148,-791.3996081553001,-769.4252997457512,-769.8544653778032,-237.02797298479902,-901.7042816387248,-50.49916775372863,,COMPLETE
534,-1.0,2026-06-30 12:52:54.691983,2026-06-30 12:52:59.131190,0 days 00:00:04.439207,864.0441262595233,-494.5580479561861,-500.96513108368725,-744.396332708375,-712.486986737295,-113.46018267034817,-735.926463320035,-98.2381155365478,,COMPLETE
535,0.0,2026-06-30 12:52:55.669862,2026-06-30 12:52:59.913114,0 days 00:00:04.243252,863.8335141354806,-487.29731755149106,527.7054161024411,-899.0577241919443,-678.8315432165992,-116.66586854032785,-841.6874573316909,-99.78301288885758,,COMPLETE
536,0.0,2026-06-30 12:52:59.146782,2026-06-30 12:53:04.353057,0 days 00:00:05.206275,965.91214561614,-500.4107574367144,546.2407832078115,-890.6646608058653,-657.6580587852915,-173.3481007684041,-840.2121487529683,2.680151013652947,,COMPLETE
537,-1.0,2026-06-30 12:52:59.932561,2026-06-30 12:53:03.213775,0 days 00:00:03.281214,955.6474359804613,-450.7400721084499,586.0681361282096,-811.1174816839491,-650.6525879548122,-199.02105666367348,-929.0708855050635,2.878142941125011,,COMPLETE
538,-1.0,2026-06-30 12:53:03.248018,2026-06-30 12:53:07.708022,0 days 00:00:04.460004,806.0061481657912,-370.5715172573764,396.38790442929303,-661.1192441238512,-739.7126983063233,-583.6169030079393,-885.2016603911427,100.28746218229527,,COMPLETE
539,0.0,2026-06-30 12:53:04.389278,2026-06-30 12:53:08.505389,0 days 00:00:04.116111,-387.9374696487083,-382.1851660792746,305.59010127969975,-676.8101552917075,-884.2428541725312,-314.478915865087,-884.8589246825304,47.98803933470617,,COMPLETE
540,-1.0,2026-06-30 12:53:07.724269,2026-06-30 12:53:11.743660,0 days 00:00:04.019391,908.4439328091263,-671.077836381531,-62.199391668034025,-708.7526688999961,-807.8524128157811,-307.2693397386811,-802.8685162127128,40.27902812488555,,COMPLETE
541,0.0,2026-06-30 12:53:08.522727,2026-06-30 12:53:12.680931,0 days 00:00:04.158204,881.6474729414298,-544.0272074470968,-50.642227345360936,-716.5026715883079,-800.9424654189961,-277.6733550466446,-954.2604476125758,-36.76743939460206,,COMPLETE
542,-1.0,2026-06-30 12:53:11.764842,2026-06-30 12:53:15.894263,0 days 00:00:04.129421,501.2489028378312,-546.1637928868108,438.05037814542214,-791.3196286576563,-749.846488707078,-268.60687808233786,-964.6248535610948,-32.039981334707115,,COMPLETE
543,0.0,2026-06-30 12:53:12.714166,2026-06-30 12:53:17.110939,0 days 00:00:04.396773,799.1419216541635,-592.7722567576989,491.127582707387,-787.2289558565824,-697.2815100709303,-781.4840138813883,-962.2971764624986,94.2154435200081,,COMPLETE
544,0.0,2026-06-30 12:53:15.908583,2026-06-30 12:53:21.017840,0 days 00:00:05.109257,787.1329301892241,-460.8364452047868,494.7992240999843,-614.6963209880589,-696.7021367663559,-772.6082557612897,-999.7660877208953,78.08112888419917,,COMPLETE
545,-1.0,2026-06-30 12:53:17.129984,2026-06-30 12:53:20.236451,0 days 00:00:03.106467,936.0839528119607,-455.7209515156086,636.5356565267084,-616.4027594797861,-742.6683512027397,-525.1033745624605,-602.6798588886151,179.96228872160086,,COMPLETE
546,-1.0,2026-06-30 12:53:20.259178,2026-06-30 12:53:24.465121,0 days 00:00:04.205943,844.9549180609366,-508.99413024619514,363.8174656997643,-841.9685898488357,-603.2951086272651,-217.6906242554317,-916.4879407704045,17.81255698034405,,COMPLETE
547,0.0,2026-06-30 12:53:21.047842,2026-06-30 12:53:25.268002,0 days 00:00:04.220160,842.6057586081234,-511.49463953627077,-584.5977926808944,-827.4013863358317,-600.9473811813637,-213.9733488500002,-917.7147206905253,-153.14351274812446,,COMPLETE
548,0.0,2026-06-30 12:53:24.487323,2026-06-30 12:53:29.381145,0 days 00:00:04.893822,889.3563221881911,-414.116757078773,436.5642734141984,-997.8018849933935,-780.7695249913281,-145.74102254528879,-917.0222638492646,-71.82040080857644,,COMPLETE
549,-1.0,2026-06-30 12:53:25.288850,2026-06-30 12:53:28.413087,0 days 00:00:03.124237,898.6744176378526,-400.3587073362903,436.8679662258943,-750.0026348090245,-777.8825035794803,-169.5053041192725,-881.3676562068433,-88.6515429415993,,COMPLETE
550,-1.0,2026-06-30 12:53:28.434342,2026-06-30 12:53:32.851204,0 days 00:00:04.416862,934.6934548000171,159.78394454315236,-891.5427893462819,-769.6468537124255,191.28413196219367,-253.9756986614486,-786.7346866433875,-12.072802549227713,,COMPLETE
551,0.0,2026-06-30 12:53:29.409473,2026-06-30 12:53:33.609604,0 days 00:00:04.200131,-30.843880161917014,-581.8052452534017,383.89831408166367,-776.1713973314025,-697.1727860933689,-256.9633497122521,-830.3960537758061,-12.110075034593159,,COMPLETE
552,-1.0,2026-06-30 12:53:32.874296,2026-06-30 12:53:36.626431,0 days 00:00:03.752135,-0.9419473511727433,-582.7600227707089,336.92274222982905,-724.5732606260684,-701.2336155768475,-333.48943645691276,-842.560328778121,34.03010458115571,,COMPLETE
553,0.0,2026-06-30 12:53:33.626944,2026-06-30 12:53:37.537675,0 days 00:00:03.910731,711.6682344418396,-477.88732206066794,346.09209480951574,-723.2266907391086,-734.2794688863847,-336.4431618034178,-966.1386167690846,935.3836646420806,,COMPLETE
554,-1.0,2026-06-30 12:53:36.664026,2026-06-30 12:53:40.851437,0 days 00:00:04.187411,612.4346059995219,-461.12564732763235,510.97019094934376,-869.9335472793227,-833.5731279232317,-212.99437853309362,-967.0857304741124,-53.67652570143102,,COMPLETE
555,0.0,2026-06-30 12:53:37.558896,2026-06-30 12:53:41.684760,0 days 00:00:04.125864,570.7268618873441,-430.6002276945216,521.1953021563177,-820.9678354923717,-818.5521242155556,-225.66326412929226,-999.6170855292861,130.15094312443992,,COMPLETE
556,-1.0,2026-06-30 12:53:40.867077,2026-06-30 12:53:44.446696,0 days 00:00:03.579619,751.4545231880558,-529.7378249263793,462.0246484351857,-929.2156636093331,-649.9949048938794,-255.70828899897026,-875.3290589788472,44.63126691832902,,COMPLETE
557,0.0,2026-06-30 12:53:41.702597,2026-06-30 12:53:46.327637,0 days 00:00:04.625040,999.6774895701744,-744.1599661886261,684.5664140410529,-935.2465657416434,-646.4195253394228,-278.4875188476541,-881.6946672951883,54.67601842159689,,COMPLETE
558,0.0,2026-06-30 12:53:44.466245,2026-06-30 12:53:51.868234,0 days 00:00:07.401989,860.0718053181372,-327.04050076789684,414.3723798926767,-677.5602269913804,-739.0430651181911,-292.5446957760241,-930.5233718585804,4.7382030692385,,COMPLETE
559,0.0,2026-06-30 12:53:46.360743,2026-06-30 12:53:53.172368,0 days 00:00:06.811625,868.1156222269589,-495.38837385541075,407.6472111924336,-668.2672475246892,-952.400700875148,-674.0024130016727,-930.5527583594139,0.7821883151835536,,COMPLETE
560,-1.0,2026-06-30 12:53:51.890162,2026-06-30 12:53:56.491426,0 days 00:00:04.601264,810.9887952970274,-501.2516506490289,792.7736510888146,-805.4935992665778,-760.2832092063028,-151.44553339099974,-930.3401951039506,-570.296854555646,,COMPLETE
561,0.0,2026-06-30 12:53:53.228413,2026-06-30 12:53:57.848010,0 days 00:00:04.619597,926.8342622249776,70.15737813743749,578.1880180920482,-801.5522323857018,-766.4446847000037,-82.16921964242184,-903.4916455931392,-371.13089295029994,,COMPLETE
562,-1.0,2026-06-30 12:53:56.525073,2026-06-30 12:54:01.948660,0 days 00:00:05.423587,929.8653206446187,-555.1619196721416,469.23315100627434,-760.8705317570782,-870.269857097918,-170.26348532857008,-806.9536303763405,601.6325354838636,,COMPLETE
563,0.0,2026-06-30 12:53:57.884087,2026-06-30 12:54:03.267811,0 days 00:00:05.383724,904.0779645791754,-552.6261343660987,468.32454639642015,-736.0619226051996,-681.0026387205689,-475.0378212537085,-806.3819314516114,-59.875979110010455,,COMPLETE
564,-1.0,2026-06-30 12:54:01.999885,2026-06-30 12:54:06.220371,0 days 00:00:04.220486,655.7531162437559,-143.22222782079194,478.26788956865886,-863.1659007693137,-695.7747756476427,-462.23582773444053,-959.7693919728154,-66.3218474378603,,COMPLETE
565,0.0,2026-06-30 12:54:03.310683,2026-06-30 12:54:07.148266,0 days 00:00:03.837583,-941.4934475392433,-426.7678942805861,269.59270376922154,-853.6831848474231,-723.0993699926163,-396.027609540174,-963.7655844336028,-115.33657309647171,,COMPLETE
566,-1.0,2026-06-30 12:54:06.251001,2026-06-30 12:54:10.911789,0 days 00:00:04.660788,823.3407902619359,-432.5904529817263,388.3670824821362,-706.992673917202,-728.6011076444883,-387.08078530333415,-859.2820255718835,511.1470335218353,,COMPLETE
567,0.0,2026-06-30 12:54:07.175915,2026-06-30 12:54:11.855907,0 days 00:00:04.679992,820.4352612771429,-474.1631656860503,545.0175651660892,-701.5867623270832,-805.3374930732879,-197.10206925902636,-867.8296322258298,81.59073956939561,,COMPLETE
568,-1.0,2026-06-30 12:54:10.951037,2026-06-30 12:54:14.643873,0 days 00:00:03.692836,750.1356585505251,-619.6172863105594,516.6200858139769,-645.9104686550218,-782.227144604906,-193.64740054998887,-895.1596542424522,77.79375014913222,,COMPLETE
569,0.0,2026-06-30 12:54:11.879495,2026-06-30 12:54:15.363225,0 days 00:00:03.483730,863.9328404527816,-364.49894510297753,432.06582998224883,-641.0453734779669,-784.6736083210315,-242.97062483684508,-900.7361059763709,-26.165528052294817,,COMPLETE
570,-1.0,2026-06-30 12:54:14.662316,2026-06-30 12:54:18.623870,0 days 00:00:03.961554,882.369741031752,-529.3127310555674,441.4965835820916,-751.3637814571345,-664.011239517947,-234.34199514277122,-934.8349381749213,-35.993477878043024,,COMPLETE
571,0.0,2026-06-30 12:54:15.381110,2026-06-30 12:54:19.705085,0 days 00:00:04.323975,963.937360812524,-522.8950848346144,392.9192525238815,-768.3630340859835,-675.3629979064814,-305.8157281557543,-768.0474640142095,28.02736093445669,,COMPLETE
572,-1.0,2026-06-30 12:54:18.663480,2026-06-30 12:54:22.690946,0 days 00:00:04.027466,58.12922333304373,516.4537703134806,102.70385859573246,-774.0203543168958,136.89951406043176,-298.67465272669176,-765.4786268824292,24.756958633742336,,COMPLETE
573,0.0,2026-06-30 12:54:19.734403,2026-06-30 12:54:23.593595,0 days 00:00:03.859192,778.8321253120407,-469.3445481822937,574.5180364746238,-786.4230109987369,-738.5956217402149,-271.84256607147,-999.5466011510732,10.282452506154954,,COMPLETE
574,-1.0,2026-06-30 12:54:22.710193,2026-06-30 12:54:26.869284,0 days 00:00:04.159091,784.1140888652767,-476.81371449854487,570.0596367850037,-829.3498835048379,-737.2992772929298,-265.7880637104872,-969.74927172689,-13.345470341495467,,COMPLETE
575,0.0,2026-06-30 12:54:23.619898,2026-06-30 12:54:27.927291,0 days 00:00:04.307393,905.7337978828573,-218.3163862762172,496.68856590922854,-827.679196731355,-555.2230686212496,-134.03371676344693,-947.8154678676218,-127.06384240867662,,COMPLETE
576,-1.0,2026-06-30 12:54:26.898382,2026-06-30 12:54:30.628378,0 days 00:00:03.729996,896.9116806503687,-404.80550221824217,502.42780784113774,-733.5084977364477,-620.5053865785804,-152.0261991235898,-838.5098538492832,-89.96691418411045,,COMPLETE
577,0.0,2026-06-30 12:54:27.947468,2026-06-30 12:54:31.410012,0 days 00:00:03.462544,352.80524592783644,-404.2166269473005,452.58072085601765,-711.2090139846987,-627.2269000893797,-200.96573116531803,-838.557361040454,113.43366974279967,,COMPLETE
578,0.0,2026-06-30 12:54:30.643826,2026-06-30 12:54:36.317133,0 days 00:00:05.673307,845.223796373462,-582.760679657052,324.13090980355776,-689.2191178706902,-855.6091191733797,-199.6897134378249,-999.8808472491176,118.04015405817046,,COMPLETE
579,-1.0,2026-06-30 12:54:31.435829,2026-06-30 12:54:35.608577,0 days 00:00:04.172748,-779.544664788007,-510.0125862490685,401.75660450870186,-879.9212341391095,-836.198335660801,-355.9569894879653,-903.1289834760753,-41.64866299701312,,COMPLETE
580,-1.0,2026-06-30 12:54:35.630700,2026-06-30 12:54:39.154985,0 days 00:00:03.524285,852.2609519163086,-586.8973178237861,330.8040814908832,-809.5171748411744,-64.7329660334097,-231.2862890639742,-929.6089589110088,40.36420550313464,,COMPLETE
581,0.0,2026-06-30 12:54:36.335751,2026-06-30 12:54:39.876443,0 days 00:00:03.540692,947.0654738415528,-453.9645621561018,365.0151871039167,-806.7069637371684,-46.14345283212384,-237.25171206237022,-929.6864357247845,42.37889541101572,,COMPLETE
582,0.0,2026-06-30 12:54:39.172782,2026-06-30 12:54:44.478349,0 days 00:00:05.305567,-577.3421553489327,-445.32663471195184,443.54682179162955,-748.8551500767758,-704.8581071413801,-322.0049190064665,-872.5097809847815,-15.77483854508083,,COMPLETE
583,-1.0,2026-06-30 12:54:39.892021,2026-06-30 12:54:43.597345,0 days 00:00:03.705324,823.0633178523098,-651.9065344549025,-415.90086079412873,-741.6792713512385,-697.7773551954272,-339.2065824196375,-890.7405359224421,-15.439876163431345,,COMPLETE
584,-1.0,2026-06-30 12:54:43.648046,2026-06-30 12:54:47.550454,0 days 00:00:03.902408,948.5718889298176,-500.0360109789283,-170.5646362355202,-769.466459360468,-755.051648136301,-294.6691078509526,-861.2291750773477,-65.04658251124278,,COMPLETE
585,0.0,2026-06-30 12:54:44.499761,2026-06-30 12:54:48.459948,0 days 00:00:03.960187,953.7188326460346,-505.9894752200454,207.63309207557236,926.9532309170287,-754.4544088210195,-266.5600402303678,-970.6733580415587,-77.40064524423765,,COMPLETE
586,-1.0,2026-06-30 12:54:47.573045,2026-06-30 12:54:51.769742,0 days 00:00:04.196697,877.7159031894437,-556.5007403714429,479.0360827070075,-901.1299369691607,271.44744891808,-179.56903498168057,-957.3559989456163,62.56562819681457,,COMPLETE
587,0.0,2026-06-30 12:54:48.487221,2026-06-30 12:54:52.601469,0 days 00:00:04.114248,-146.61959266227692,-554.9902144049905,530.3259390670172,-900.0571710021552,274.22126313024796,-177.54953261488723,-933.7917102917575,-170.9026658417907,,COMPLETE
588,-1.0,2026-06-30 12:54:51.802962,2026-06-30 12:54:55.612847,0 days 00:00:03.809885,911.5817987071591,-360.3065782854102,545.2276891286781,-666.5213736245164,-805.5672432240289,-111.80236351204836,-698.859190804974,-156.12326497743354,,COMPLETE
